customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID731,Female,1,Yes,No,1,No,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Bank transfer,82.77,1198.33,No
ID732,Male,1,Yes,No,36,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.31,6985.06,Yes
ID733,Female,1,No,Yes,12,No,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,109.67,309.84,No
ID734,Female,0,No,Yes,31,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.08,8559.91,Yes
ID735,Female,0,Yes,Yes,20,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,18.84,891.5,Yes
ID736,Male,1,Yes,Yes,37,No,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Credit card,19.62,1290.57,No
ID737,Female,0,Yes,Yes,13,Yes,No,No,Yes,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,27.96,551.22,Yes
ID738,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,25.06,8078.12,Yes
ID739,Male,1,Yes,Yes,52,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,60.7,8142.22,Yes
ID740,Female,1,Yes,Yes,64,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,26.94,397.81,No
ID741,Female,1,No,Yes,5,No,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,40.82,7723.37,Yes
ID742,Male,1,No,Yes,14,No,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,83.9,1035.11,No
ID743,Male,0,No,No,54,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,29.28,3776.62,No
ID744,Male,0,No,Yes,30,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,One year,No,Bank transfer,89.52,305.49,No
ID745,Female,0,Yes,Yes,71,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,118.06,3101.82,Yes
ID746,Female,1,No,Yes,61,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,89.29,1371.93,No
ID747,Female,1,No,Yes,38,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,109.65,4319.72,Yes
ID748,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,114.77,2344.36,No
ID749,Male,1,No,Yes,49,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,61.88,6893.23,No
ID750,Female,1,No,No,12,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,98.62,7859.2,No
ID751,Female,0,No,No,15,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,61.18,5510.22,No
ID752,Female,0,Yes,Yes,15,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,86.47,212.85,Yes
ID753,Female,1,No,Yes,26,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card,97.27,1808.66,Yes
ID754,Female,1,No,No,28,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,34.11,8098.16,No
ID755,Male,1,Yes,Yes,6,Yes,No phone service,DSL,No,No internet service,No,No,No,No internet service,Two year,No,Mailed check,98.42,5194.64,Yes
ID756,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer,34.55,1116.54,No
ID757,Female,1,No,No,27,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,70.75,5705.83,No
ID758,Female,0,Yes,No,8,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,86.48,3215.06,No
ID759,Male,1,No,No,33,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,18.63,2151.51,No
ID760,Female,1,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,38.87,2888.28,Yes
ID761,Male,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,No,Credit card,78.71,5039.32,Yes
ID762,Male,1,No,Yes,17,No,No,No,Yes,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer,112.06,1359.12,Yes
ID763,Female,1,No,No,67,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Electronic check,20.5,1783.74,Yes
ID764,Female,1,No,Yes,37,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,19.12,5556.8,No
ID765,Female,0,No,Yes,5,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Credit card,117.42,3530.14,No
ID766,Male,1,Yes,No,63,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,29.88,4094.45,Yes
ID767,Female,0,Yes,No,31,No,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,75.69,4133.11,No
ID768,Male,1,No,Yes,20,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,73.08,6343.14,Yes
ID769,Male,1,No,No,65,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card,56.31,3684.98,No
ID770,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,43.87,2916.65,Yes
ID771,Male,1,No,Yes,49,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,87.07,639.77,Yes
ID772,Female,0,Yes,No,19,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,65.49,5280.9,No
ID773,Male,1,Yes,No,70,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,86.85,3399.02,Yes
ID774,Male,0,Yes,No,10,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,One year,No,Bank transfer,79.05,7808.25,No
ID775,Female,0,No,No,11,No,No,DSL,Yes,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,106.97,3362.98,No
ID776,Male,1,No,Yes,52,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Credit card,101.06,2717.83,No
ID777,Female,0,No,Yes,64,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,64.0,7790.48,No
ID778,Male,1,Yes,No,28,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,66.8,937.27,Yes
ID779,Female,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,55.29,4084.22,No
ID780,Female,0,Yes,No,38,No,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,One year,No,Bank transfer,35.33,4276.85,No
ID781,Male,0,No,Yes,37,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,54.1,1742.87,No
ID782,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Mailed check,88.0,3753.01,No
ID783,Female,1,Yes,No,63,No,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,30.06,5298.42,Yes
ID784,Female,1,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,64.62,3159.04,Yes
ID785,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,44.97,3579.21,Yes
ID786,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,26.33,1288.84,No
ID787,Male,0,Yes,Yes,48,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,60.52,2095.88,No
ID788,Male,1,Yes,No,17,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,One year,No,Bank transfer,42.66,6495.36,No
ID789,Male,0,No,Yes,47,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.25,2192.6,No
ID790,Female,1,Yes,Yes,7,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,117.07,2110.95,Yes
ID791,Male,0,Yes,No,31,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card,112.14,6597.46,Yes
ID792,Male,0,Yes,Yes,1,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,19.25,8536.18,No
ID793,Female,1,No,Yes,17,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card,63.1,8243.93,Yes
ID794,Female,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,80.34,3452.36,No
ID795,Female,1,Yes,No,36,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,118.07,1623.58,No
ID796,Male,0,No,No,16,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer,115.76,4015.25,No
ID797,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,118.4,3826.67,No
ID798,Male,1,Yes,Yes,5,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,102.86,3674.18,No
ID799,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,44.53,4461.43,No
ID800,Male,0,Yes,Yes,13,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,37.61,4783.18,Yes
ID801,Male,1,Yes,Yes,58,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card,48.19,6182.45,Yes
ID802,Male,1,Yes,No,59,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,99.63,3009.82,Yes
ID803,Female,1,No,No,6,No,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Electronic check,96.42,3921.04,No
ID804,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,113.55,5945.93,Yes
ID805,Male,0,Yes,No,64,No,No,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,44.22,3796.55,No
ID806,Male,0,No,No,65,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,96.25,4434.94,Yes
ID807,Male,1,Yes,Yes,30,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,102.89,5491.8,Yes
ID808,Male,1,No,Yes,30,Yes,No phone service,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,85.72,5173.99,Yes
ID809,Female,0,Yes,No,19,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,One year,No,Credit card,66.53,2482.53,Yes
ID810,Male,1,No,No,60,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,22.75,7211.75,No
ID811,Female,1,No,Yes,65,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer,111.47,4248.79,Yes
ID812,Male,1,No,No,31,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.13,299.72,No
ID813,Male,0,Yes,Yes,2,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,109.34,5227.71,Yes
ID814,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card,52.76,124.2,No
ID815,Male,0,No,Yes,29,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,107.5,7681.4,No
ID816,Female,1,No,No,56,No,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,33.83,2026.98,Yes
ID817,Male,1,No,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,94.74,7848.89,Yes
ID818,Female,0,Yes,Yes,30,No,No,DSL,No internet service,Yes,No,Yes,Yes,No,One year,No,Bank transfer,111.69,6555.94,No
ID819,Male,0,Yes,No,62,No,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,79.36,5177.23,Yes
ID820,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,42.75,7850.1,No
ID821,Female,0,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,56.34,7083.84,No
ID822,Female,1,No,Yes,71,No,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,82.26,5769.77,Yes
ID823,Male,1,Yes,No,41,Yes,No phone service,No,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Credit card,32.25,4287.92,No
ID824,Female,1,No,Yes,27,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,36.96,1567.34,Yes
ID825,Female,0,Yes,No,11,No,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,70.05,4473.54,Yes
ID826,Male,1,Yes,Yes,49,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer,43.37,3614.72,No
ID827,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,37.5,5096.97,No
ID828,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,83.45,3074.69,Yes
ID829,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer,23.49,7730.09,Yes
ID830,Male,1,Yes,Yes,4,No,Yes,No,No internet service,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer,54.3,7342.29,No
ID831,Male,1,No,No,57,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,44.97,794.11,No
ID832,Female,0,No,Yes,11,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,113.39,6024.53,No
ID833,Male,1,Yes,Yes,20,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.18,391.05,No
ID834,Male,1,No,No,41,No,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,90.21,1135.79,No
ID835,Female,0,No,Yes,50,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,79.25,895.87,Yes
ID836,Female,1,No,No,21,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Bank transfer,82.93,3930.97,Yes
ID837,Male,1,No,No,23,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,90.58,1875.04,No
ID838,Female,1,No,Yes,30,No,No phone service,No,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card,23.41,3701.25,No
ID839,Male,0,No,Yes,7,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Credit card,84.65,5384.44,No
ID840,Male,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,84.15,43.31,Yes
ID841,Male,1,Yes,Yes,38,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,84.13,1164.72,No
ID842,Female,0,Yes,Yes,5,No,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,115.7,7120.91,Yes
ID843,Male,1,No,Yes,48,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card,26.84,8056.78,No
ID844,Male,0,No,Yes,18,Yes,No phone service,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,115.0,1125.03,No
ID845,Male,1,No,Yes,63,Yes,No,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,86.6,6334.37,No
ID846,Male,1,Yes,Yes,37,No,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,82.89,7151.01,Yes
ID847,Male,1,Yes,Yes,10,No,No,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,No,Credit card,76.02,971.37,Yes
ID848,Female,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,81.57,104.74,No
ID849,Male,0,No,Yes,10,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,78.05,1910.8,Yes
ID850,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,50.94,8358.52,No
ID851,Female,1,Yes,Yes,27,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,110.36,7187.2,Yes
ID852,Male,0,Yes,Yes,29,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card,61.49,143.98,No
ID853,Male,0,No,Yes,69,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,27.4,7537.28,No
ID854,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,56.76,1006.38,Yes
ID855,Male,1,No,Yes,24,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,86.55,2226.65,Yes
ID856,Female,1,Yes,No,23,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,36.34,4998.25,No
ID857,Male,0,Yes,Yes,18,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,101.2,3469.47,No
ID858,Male,1,Yes,No,33,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,76.46,7319.62,No
ID859,Male,1,No,Yes,69,No,Yes,No,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card,73.79,5789.14,No
ID860,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,41.3,7670.48,No
ID861,Male,0,No,Yes,46,No,No phone service,No,No,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,43.94,898.8,Yes
ID862,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Mailed check,110.15,4979.06,Yes
ID863,Male,0,No,No,9,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,29.41,6711.29,Yes
ID864,Female,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,34.99,7139.01,No
ID865,Female,0,No,No,33,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card,90.47,4519.46,Yes
ID866,Male,0,Yes,Yes,34,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,103.74,2854.77,No
ID867,Female,1,No,No,30,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card,41.43,3709.26,Yes
ID868,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.33,5486.92,No
ID869,Male,1,Yes,No,59,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,43.55,1597.44,Yes
ID870,Female,1,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Credit card,105.94,7056.62,Yes
ID871,Male,1,No,No,60,No,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Bank transfer,86.14,296.85,No
ID872,Female,1,Yes,Yes,22,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,90.18,5093.77,Yes
ID873,Female,0,Yes,Yes,39,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,39.09,311.61,Yes
ID874,Male,1,No,No,25,No,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,62.53,7143.65,Yes
ID875,Female,1,No,Yes,38,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer,56.99,3608.79,Yes
ID876,Female,1,Yes,No,18,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,37.91,1348.43,Yes
ID877,Male,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,One year,No,Credit card,73.5,3003.62,No
ID878,Male,1,Yes,Yes,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card,99.04,3536.48,No
ID879,Female,0,No,No,7,No,Yes,No,No,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer,43.78,2712.59,Yes
ID880,Female,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,90.62,8167.33,No
ID881,Female,0,Yes,No,56,No,Yes,No,No,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,61.68,3671.81,No
ID882,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card,97.67,359.33,Yes
ID883,Female,0,No,No,48,No,No phone service,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,103.04,4507.24,No
ID884,Female,0,Yes,No,48,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,41.98,3828.23,No
ID885,Male,0,Yes,No,65,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card,67.1,7950.71,Yes
ID886,Female,0,No,Yes,31,No,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,51.16,4857.08,Yes
ID887,Male,1,No,No,9,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,82.42,3756.86,No
ID888,Male,1,No,Yes,52,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card,117.69,6219.46,Yes
ID889,Female,0,No,No,62,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,23.1,1958.21,No
ID890,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,81.01,8554.8,No
ID891,Female,1,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,56.58,3534.63,No
ID892,Female,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Credit card,70.71,423.54,Yes
ID893,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Credit card,111.16,5033.02,No
ID894,Female,1,Yes,No,54,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,45.99,1948.35,No
ID895,Male,1,Yes,Yes,48,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,35.48,4672.86,No
ID896,Male,0,No,Yes,2,No,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Bank transfer,113.03,1444.81,Yes
ID897,Male,1,No,Yes,57,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,60.77,2248.07,Yes
ID898,Male,0,Yes,No,56,No,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,108.12,5861.9,No
ID899,Female,1,No,No,24,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No,One year,No,Credit card,39.31,7807.16,No
ID900,Male,0,No,No,26,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,86.82,8216.77,Yes
ID901,Female,1,No,Yes,67,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,87.43,6344.55,Yes
ID902,Male,0,Yes,No,55,No,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,111.49,38.25,No
ID903,Female,1,Yes,No,6,No,No,No,No internet service,No internet service,No,Yes,No,No,One year,Yes,Credit card,57.48,5968.62,No
ID904,Male,0,No,Yes,45,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,63.35,3936.88,No
ID905,Female,0,No,Yes,29,No,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,49.72,642.48,No
ID906,Male,1,Yes,Yes,60,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,52.93,3863.54,No
ID907,Male,1,Yes,Yes,38,No,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,22.6,4663.62,No
ID908,Female,0,Yes,Yes,61,Yes,No,No,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,65.8,6563.37,No
ID909,Female,0,No,Yes,56,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer,51.73,6549.08,No
ID910,Female,1,No,Yes,56,No,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,93.6,3552.25,Yes
ID911,Female,0,No,No,71,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,87.65,4856.34,No
ID912,Male,1,No,No,18,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,24.38,3185.85,Yes
ID913,Female,0,No,Yes,5,No,No phone service,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,29.18,2223.51,No
ID914,Male,0,No,No,6,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,31.37,4173.2,Yes
